x,y
-0.245586,-0.142353
0.284076,0.228730
0.033642,0.280287
-0.225600,0.069695
-0.105455,0.081757
0.176303,-0.102361
-0.106976,-0.027403
-0.051290,0.638610
0.471374,-0.133807
-0.157938,0.303893
0.511520,0.095308
-0.177786,-0.238536
-0.059879,0.000894
-0.141415,-0.160519
0.369039,0.098623
-0.472174,0.801173
0.412648,0.230342
0.137172,0.149918
0.093417,0.602778
0.242504,0.220227
0.028670,0.281197
0.846342,-0.287184
0.253918,0.121245
-0.021924,1.349532
-0.027121,-0.654715
0.915793,0.241595
-0.047446,0.090207
0.462182,-0.236851
0.143080,-0.579370
0.243931,0.284029
0.030617,0.359984
-0.000717,-0.332695
-0.267635,0.128564
0.021417,-0.348745
0.572405,0.065927
-0.096591,-0.112564
0.211195,0.161961
0.146224,0.198022
0.607440,-0.418131
-0.157846,0.604911
0.036110,0.198721
0.131195,0.076495
-0.171254,-0.183817
-0.091256,-0.340899
-0.389194,0.138763
-0.147687,0.834447
0.786664,-0.040961
-0.048949,-0.185947
0.016694,0.085406
0.090416,0.655015
-0.058902,0.401025
-0.042123,0.517907
0.416963,0.151749
0.241476,0.649407
-0.752247,-0.045861
-0.223974,-0.785688
-0.052537,0.755224
0.157111,0.041256
0.382669,0.115955
0.640363,-0.575020
-0.429932,-0.459827
0.338295,-0.142397
0.508289,0.093785
-0.311359,-0.399280
0.290618,0.062831
0.325036,-0.026422
0.263182,-0.147408
0.168160,0.082424
0.029184,0.011719
0.323484,-0.581097
0.128241,-0.384774
0.926149,-0.060365
0.257013,0.032521
-0.248047,-0.697333
0.191498,0.175079
0.358468,0.427043
-0.132468,0.321753
0.467926,0.044744
0.803201,-0.188648
-0.231264,-0.277987
-1.254336,0.050329
0.085819,-0.221184
0.543880,0.305520
0.801624,-0.020636
0.428085,-0.305746
-0.350889,-0.277551
0.259100,0.183007
0.339500,0.184058
-0.153419,-0.338128
0.333732,0.200559
-0.502836,0.115246
-0.191767,0.074519
0.389423,0.053803
0.542231,-0.118681
0.466580,0.017726
-0.111123,-0.664140
-0.548081,-0.344140
-0.403872,-0.055921
-0.712750,0.191829
-0.404841,0.694985
0.090703,0.727088
0.693236,-0.100077
0.114705,-0.232650
0.563588,-0.083907
-0.339122,0.024566
0.017166,-0.103411
-0.550735,0.439021
0.247721,-0.030593
0.692954,-0.595581
0.154967,0.186488
0.193824,0.223412
0.807998,-0.137877
0.250911,0.072391
1.612784,-0.071956
0.144141,-0.371010
0.148383,0.062753
0.097960,0.176772
0.317040,-0.231265
-0.557332,-0.350562
0.155495,-0.004745
0.706420,0.254583
0.516988,0.286597
-0.142690,-0.568848
-0.193589,0.036799
-0.180231,-0.272832
-0.340932,-0.059788
0.457010,-0.090872
-0.306294,0.228487
0.277574,0.015989
0.495705,-0.617451
0.418656,0.367199
-0.455997,0.294220
0.380753,0.080482
-0.238480,0.277209
0.212186,0.001200
0.967382,0.160186
1.060262,-0.411107
-0.592158,-0.079107
0.469520,0.371998
0.284653,0.321723
-0.684554,0.012464
0.605638,-0.093479
0.118907,-0.203840
0.368104,0.110361
0.326746,-0.000031
0.145642,0.011997
-0.213994,0.231689
-0.254725,0.171836
-0.059972,0.461132
0.124392,-0.209617
-0.374533,-0.310144
-0.005425,-0.187410
-0.526744,0.313626
0.271485,-0.754894
-1.880915,0.268712
0.301983,-0.048906
0.275935,0.261198
0.201736,0.111447
0.340616,0.085431
0.073530,-0.504209
0.021060,-0.088293
0.423836,0.424977
-0.080069,0.142121
0.707836,-0.001984
-0.074845,-0.149457
-0.459900,-0.504439
-0.082843,0.086718
0.213808,-0.001501
-0.263173,0.281709
0.293086,-0.311238
-0.686409,-0.155073
0.349225,0.046094
0.120631,0.369271
-0.881852,-0.698364
0.376028,0.316130
0.307148,0.090771
0.293091,0.251118
-0.532813,-0.229995
0.245078,0.078268
0.398519,0.167244
0.865661,-0.101436
-0.160465,-0.411135
-0.170082,-0.256138
0.490230,0.129461
-0.450235,-0.254532
-0.326635,-0.103233
0.389586,0.003455
0.441720,0.148383
0.304953,0.055006
0.219344,0.352733
0.065283,-0.176505
0.473356,-0.209419
-0.488352,0.133813
1.081671,-0.457485
0.169345,0.786886
0.018600,0.206682
-0.010476,0.336469
1.292271,-0.059474
-0.230733,-0.303893
0.359380,0.632954
-0.029162,-0.211998
0.066527,-0.804305
-0.274818,-0.324942
-0.413320,-0.353513
-0.106060,0.006490
0.468070,0.052146
0.002328,0.040866
0.126007,0.164003
-0.319418,-0.497176
0.469342,0.071698
-0.028182,-0.026013
0.681113,-0.635315
-0.241008,-0.272804
0.194400,0.334425
-0.097388,0.838676
-0.362416,0.225116
-0.240241,-0.625908
0.315526,0.005672
0.136680,0.146489
-0.752387,-1.200241
1.072641,-0.536475
1.107942,-0.454202
0.015949,-0.268621
-0.240489,0.458423
0.141587,0.254702
-0.607817,0.664949
0.106069,-0.059033
-0.667913,-0.178338
-0.852289,0.471611
-0.047119,-0.287179
-0.631461,0.349795
-0.179764,-0.063728
0.622748,-0.123177
0.345066,0.389300
0.663617,-0.041131
0.601497,-0.342345
-0.596335,0.536744
-0.146023,-0.480967
0.855017,0.515178
-0.396538,0.373238
-0.040810,0.170527
-0.141522,-0.355682
0.148814,-0.707315
0.526862,0.186030
-0.030715,-0.677707
-0.394939,-0.323960
-0.672061,-0.507182
-0.097149,0.019404
0.599863,0.207866
-0.315092,0.094813
0.312933,0.029492
0.002171,-0.002128
0.157301,-0.057064
-0.715190,0.148119
-0.370512,0.072584
-0.742991,-0.409659
0.344568,0.342413
-0.240267,-0.330268
0.094943,-0.153995
0.747658,-0.447930
-0.573677,-0.119915
-0.204561,-0.235599
-0.533389,0.191825
0.196149,0.153426
-0.663793,-0.120103
0.475140,0.168675
-0.282777,0.198706
-0.712324,-0.027661
-0.826738,-0.458390
0.298399,-0.016863
-0.042673,0.060442
-0.097722,-0.246216
0.027916,-0.585260
1.039287,-0.104503
-0.628564,-0.194845
1.040594,-0.626545
0.388156,-0.556293
-0.077539,0.116330
0.346089,0.786068
0.499941,-0.138414
0.043262,-0.058992
0.273412,-0.278284
-1.307670,0.688891
-0.053213,0.325672
0.874803,0.494561
-0.618543,-0.331430
-0.418529,-0.300723
0.121569,0.748918
-0.770508,-0.753144
-0.281204,0.041028
-0.382159,-0.433255
0.671098,-0.201776
0.424445,0.094076
-0.034381,-0.204014
0.070494,-0.178638
0.240217,0.282725
0.003111,-0.390536
-0.516414,-0.650516
-0.199441,-0.261533
0.267544,-0.119109
-0.326966,0.570631
-0.423011,0.279496
-0.289766,0.458161
-0.218858,-0.028294
-0.046920,-0.031609
-0.726209,0.385073
0.075529,0.252534
-0.138195,0.377882
0.192464,-0.564652
-0.184446,0.247696
0.698520,0.182481
-0.587291,0.023906
-0.422039,-0.521638
-0.346129,0.102141
-0.270132,-0.228603
0.314446,-0.014893
-0.217927,-0.721983
0.287540,0.005327
0.392676,-0.127508
-0.323811,0.020267
-0.237610,0.187442
0.098972,-0.220092
0.083201,-0.286169
0.575884,0.050696
0.280012,-0.029899
-0.225406,-0.463018
-0.909290,-0.260414
0.038941,0.023509
0.350895,-0.022663
0.535732,0.010192
0.724254,0.321418
-0.045555,-0.276932
0.014250,0.088634
-0.394063,-0.035024
0.013402,-0.427248
-0.373938,0.182674
-0.398240,-0.484754
0.035953,0.046157
-0.025353,-0.062358
0.453093,0.015709
0.418029,0.054238
-0.466450,-0.242638
0.484551,0.291669
0.660625,0.050157
0.082477,-0.304108
0.004361,-0.308192
0.173592,-0.020587
-0.594599,-0.259927
0.478966,-0.194381
-0.319861,-0.278170
0.842398,-0.229321
-0.190404,-0.344185
0.521984,0.093086
-0.104049,-0.417604
-0.596912,0.184243
-0.145393,-0.070659
0.041736,-0.121096
-0.252432,-0.179787
-0.264417,-0.391206
0.343768,-0.008736
0.539064,-0.151665
-0.093262,-0.013113
-0.778010,0.289710
0.845562,-0.093325
0.597225,0.181489
-0.022148,-0.066265
-0.047156,0.126468
-1.072868,0.960205
0.161234,0.930661
-0.222204,-0.326405
-0.093201,0.010729
-0.493491,-0.209964
0.158218,0.160543
0.358065,-0.474951
-0.887075,-0.581861
0.398266,0.137037
-0.180830,-0.514398
0.575958,0.207348
0.055148,0.021824
-0.041703,0.105620
0.128848,0.201038
-0.619970,-0.669337
-0.202198,0.384214
-0.034123,-0.673598
-0.242847,0.306158
-0.659969,-0.401385
0.435865,0.544731
-0.578678,-0.692081
0.393017,0.150113
-0.232276,0.101033
0.292408,0.490476
0.488367,-0.232967
-1.200359,-0.214194
0.135955,-0.094213
0.058637,-0.061685
-0.323372,0.176844
-0.298445,0.177498
-0.145773,0.175632
-0.004594,-0.646990
-0.223084,-0.214502
0.312473,-0.076714
-0.390534,-0.571349
-0.276630,-0.168142
0.720860,-0.885576
-0.309975,-0.169880
0.386391,0.373795
-0.233742,-0.681554
0.778248,-0.093887
-0.185291,-0.283421
0.330751,-0.148436
0.020217,0.039089
0.134223,-0.757245
-0.406976,0.271849
-0.080887,0.207836
-0.395397,0.093326
-0.065630,0.076033
0.021528,-0.163951
-0.069011,0.458734
-0.197501,0.064265
-0.030431,-0.251673
0.204146,0.005934
0.178150,0.256820
0.021842,-0.344542
0.064877,0.659485
-0.020728,0.619854
-0.308436,-0.231761
-0.296402,-0.924171
-0.698357,-0.103480
-0.489625,-0.304343
-0.790311,0.379587
0.363455,0.215735
-0.183613,0.388144
-0.389871,0.149246
0.186761,-0.291875
0.181015,0.497905
0.279153,0.186072
-0.903804,-0.224360
-0.162999,0.950464
-0.017714,0.346061
0.083768,0.239440
0.171503,0.361454
-0.137572,-0.228780
-0.231706,0.004814
-0.605070,0.036613
-0.183269,0.048249
-0.186735,-0.594829
-0.086059,-0.321109
0.056507,0.332026
-0.719437,0.420365
0.680184,0.207875
-0.216393,-0.043848
0.364968,-0.407181
0.212615,-0.391723
-0.414185,-0.312104
0.356430,-0.379894
0.466714,-0.122809
-0.311602,-0.323937
-0.613095,-0.266014
-0.102742,-0.100520
0.350517,-0.045617
-0.314244,0.348306
0.676207,0.189657
0.550054,-0.041601
-0.210448,0.153245
0.848563,0.348300
-0.228502,0.200199
-0.479508,-0.185663
-0.147963,0.354340
-0.167663,-0.019551
0.126839,0.403007
-0.219106,0.207607
-0.263682,0.130778
0.489883,-0.014508
0.563315,-0.071727
0.111423,-0.104495
0.034063,-0.272245
-0.667785,0.400585
0.632662,0.141530
-0.087701,0.502670
-0.358311,-0.084069
0.322575,0.072828
-0.135309,-0.500090
-0.514592,-0.572678
-0.293549,0.193046
0.556865,-0.329948
0.152496,-0.486895
-0.024329,0.024177
0.159476,-0.317804
0.104430,0.430428
-0.017641,-0.002347
0.049552,0.109967
-0.036733,1.270111
0.187645,0.638303
-0.455104,0.065282
-0.111287,-0.381100
-0.500449,0.240656
0.295039,0.160237
-0.325679,-0.575854
0.192943,0.053345
0.227348,0.156677
-0.097818,-0.414535
-0.173494,0.010048
0.604100,0.076549
0.114827,0.131207
0.804623,0.137972
0.587258,-0.353520
0.368379,0.129140
-1.593910,0.380939
-0.291776,0.400268
-0.362468,0.212496
0.289626,0.327463
0.449615,-0.211078
0.459194,-0.271865
-0.143696,0.050576
0.440307,0.182508
-0.383941,0.148499
0.196725,0.125352
-0.905017,-0.232904
-1.179377,0.291777
-0.758846,-0.301794
-0.829660,0.105006
0.503374,-0.033128
0.010578,-0.880457
0.999063,-0.054120
0.598394,-0.069501
0.271541,-0.173206
0.973598,-0.235042
0.023444,-0.270827
-0.686146,-0.074247
-0.448836,0.412756
-0.373397,0.370417
0.120762,0.252027
0.323169,-0.455989
0.693112,0.317522
0.251054,0.014814
-0.398422,-0.338380
-0.173470,0.754692
-0.315700,0.281863
0.141614,0.091705
0.001464,-0.564365
0.454081,0.052149
0.255534,-0.499834
-0.098259,-0.519972
-0.258751,-0.271435
-0.388242,-0.173239
0.132132,0.434360
0.364443,-0.010291
0.492261,-0.045365
-0.493694,0.140420
-0.122772,-0.322767
0.521291,-0.039591
-0.218448,0.078663
0.255174,0.067401
1.091763,-0.110651
0.262470,0.113592
-0.553409,-0.342897
0.036138,0.176031
-0.068944,0.105807
-0.021258,0.075860
-0.190420,0.643031
0.271668,-0.109838
0.474632,-0.124667
0.126489,-0.209186
-0.400981,0.009732
-1.207161,-0.190473
0.270987,-0.019151
-0.368841,-0.352806
0.069610,-0.123838
-0.121803,-0.328918
0.200344,0.111699
-0.205609,0.045092
-0.285863,0.069386
0.188177,0.062881
-0.498614,0.101228
0.298636,0.424759
0.178579,-0.214309
0.410711,-0.100359
0.504016,-0.235159
-0.319097,-0.698709
-0.184576,0.288628
-0.549085,-0.270546
0.802614,0.292936
0.217711,-0.155199
0.647022,-0.024063
-0.283783,-0.176981
0.133257,0.051226
-0.188844,1.571141
-0.162432,-0.218347
-0.322751,0.187131
0.331548,0.477680
-0.618075,-0.346867
0.055727,-0.017966
0.412348,-0.338172
-0.003166,-0.215059
0.321392,-0.215325
-0.619039,-0.101215
0.622480,-0.309105
0.339167,-0.195799
0.315947,0.063300
0.576442,-0.310605
0.173662,0.429270
-0.115350,-0.133361
0.442812,-0.083795
-0.415719,-0.110140
0.199348,0.242652
-0.314427,-0.363087
-0.598213,0.392406
0.065186,0.688591
-0.417956,0.156239
-0.040981,-0.437771
0.119507,0.119117
-0.655118,0.346004
-0.197648,0.276251
-0.128541,-0.217467
0.205691,0.204641
0.053238,0.165263
0.768227,0.217277
0.247352,-0.087850
-0.214402,-0.545123
-0.593205,-0.047052
0.293640,-0.074562
0.443586,-0.251038
-0.302950,0.018004
-0.343770,-0.270260
0.117564,-0.102193
-0.770974,-0.429979
-0.455827,-0.078827
0.036925,-0.462215
0.439251,0.633097
-0.589692,-0.187539
0.441492,-0.460965
0.061990,-0.451229
0.586447,0.016082
0.257394,-0.077945
0.184127,0.022091
0.021125,0.206511
0.019411,-0.063371
-0.094865,-0.990409
-0.326033,-0.471898
-0.651791,-0.252703
-0.777639,-0.417138
1.012472,-0.711868
-0.637793,-0.395561
0.696693,-0.154052
0.367303,-0.072975
0.122299,-0.172634
-0.342434,-0.381827
-0.514959,-0.493014
0.482444,-0.340412
0.011063,-0.391858
0.391392,0.005688
-0.667357,-0.434856
-0.031597,-0.238074
0.340915,0.172539
-0.386324,0.105939
-0.378107,0.070053
-0.094679,-0.142303
-0.292429,-0.488187
-0.059779,-0.196031
0.514014,-0.454332
0.332345,-0.026267
-0.286475,0.537146
-0.507262,-0.209947
0.082027,-0.646144
-0.284626,-0.377254
0.214828,-0.170364
0.760509,-0.299140
-0.216702,-0.004421
0.002436,0.273964
0.213683,0.339946
-0.065822,0.475386
0.603238,-0.222422
0.110343,-0.330343
-0.543514,0.294082
-0.372417,-0.357708
0.119537,0.232434
0.183499,0.275479
-0.621727,-0.492477
0.249723,-0.175415
0.254875,0.148766
-0.025606,0.371673
-0.350622,-0.328196
0.091647,-0.154410
-0.632559,0.061184
0.447203,0.398665
-0.115036,-0.175239
0.650324,-0.050385
0.040766,0.370780
-0.768549,0.758717
0.431756,-0.024512
0.014186,0.817762
0.133648,-0.490605
-0.310580,-0.235632
-0.339438,0.105459
-0.504179,-0.139339
-0.286556,-0.487194
-0.537035,0.140950
-0.374699,0.140276
0.674977,-0.252581
-0.035630,-0.134541
-0.538119,-0.658849
-0.262910,-0.130094
0.192426,-0.008574
-0.229642,-0.138265
-0.795517,0.449346
-0.162705,0.224653
-0.378767,-0.034749
-0.032497,0.240105
-0.130600,0.417493
0.348978,-0.402329
0.412768,1.092085
0.063176,-0.127030
0.509692,0.261776
0.300978,1.374354
0.484035,0.373001
0.175028,0.121783
-0.549453,0.413355
0.139992,0.093408
-0.010633,-0.565803
-0.090756,0.055516
0.089252,0.238502
-0.235267,-0.073402
0.820466,0.274563
0.343099,-0.460898
-0.361147,0.093032
0.250531,0.154240
0.340820,0.015561
0.386389,0.395654
0.064942,0.380318
-0.406500,0.188546
0.689060,-0.014361
-0.099773,-0.173876
-0.631326,0.354734
0.561296,0.177309
-0.338968,-0.238296
-0.296759,-0.158296
0.592939,-0.173624
0.220806,0.942152
-0.335341,0.261391
0.178597,-0.014648
-0.284128,0.119722
0.117688,0.234076
-0.206419,-0.319775
0.372216,-0.260119
0.471691,-0.125981
0.696120,0.192237
-0.177115,-0.434600
0.118637,0.243057
0.105939,0.012460
-0.282832,0.146842
-0.027802,-0.146661
-0.158153,0.307711
0.358570,0.171074
0.451993,-0.284716
-0.104096,-0.464277
0.113857,-0.181948
-1.503520,0.679515
-0.577693,0.413814
-0.620559,0.208424
-0.416921,-0.995212
-0.214198,-0.416086
-0.151216,-0.120124
-0.388709,0.144044
0.417877,0.057033
-0.321122,0.182818
0.063913,0.161581
0.447323,0.007083
0.583327,0.180213
0.505521,-0.413631
-0.281723,-0.280716
0.153698,-0.065224
0.426028,0.355033
-0.334129,-0.449907
0.263168,0.302776
-0.370611,0.381527
-0.075740,0.093417
0.022325,-0.024300
0.300978,-0.021933
-0.183650,0.101738
-0.202311,0.110539
0.081515,0.783720
0.427022,0.552385
-0.326514,-0.433631
-0.416898,0.066694
0.069758,0.120987
0.421232,0.385820
-0.321484,-1.011235
-0.751366,0.014622
-0.030740,-0.370270
0.314236,0.269061
-0.222190,0.099610
0.214881,0.405712
0.371163,0.307657
0.717130,-0.398566
-0.115371,-0.071923
0.401027,0.033136
-0.474875,0.254890
-0.149007,0.507881
0.564087,0.196368
-0.335063,-0.065199
0.146160,0.246121
-0.504923,-0.365777
-0.445656,-0.232197
0.426877,0.038302
0.355922,0.046405
-0.008102,-0.248377
-0.313598,-0.085678
-0.322158,-0.299755
0.018964,-0.195182
-0.239964,0.297422
-0.129249,0.006125
-0.187639,0.020835
0.621759,0.197473
-0.623124,-0.627411
0.411237,0.071174
0.435308,0.080061
-0.544468,0.121267
0.134940,0.557853
-0.631017,-0.322291
-0.473167,-0.293820
-0.227846,-0.243091
0.572304,1.991137
-0.355401,0.389636
0.029847,0.296924
-0.865802,0.279846
-0.433352,-0.118314
-0.729227,0.350674
-0.072433,-0.009098
-0.153006,-0.053364
0.038250,-0.138656
0.424845,0.660025
-0.009371,-0.313091
0.380155,0.026674
0.219670,0.055033
-0.484365,0.202238
-0.112231,-0.091277
0.211585,0.402031
-1.238993,0.375964
0.702500,-0.663045
-0.419573,0.544176
-0.437897,-0.250783
-0.080878,0.218591
-0.296421,0.108333
-0.492872,0.232941
0.301460,-0.284904
0.237023,0.309979
0.363967,-0.590403
-0.382772,0.201324
0.371785,0.013107
-0.100229,-0.588356
0.080570,-0.322267
0.564940,-0.137559
0.380753,0.055474
0.233525,-0.906007
0.362320,-0.399151
0.187920,0.060664
-0.356055,0.725627
0.317198,0.490581
0.453105,0.138151
0.204203,0.092966
-0.248115,0.228950
-0.242321,0.455769
-0.347135,-0.035471
0.317139,-0.002087
-0.383729,0.337272
0.109321,-0.185295
0.545788,0.065867
-0.489946,0.356176
0.475740,-1.332160
-0.319911,0.063307
0.383574,0.055852
0.688767,-0.149816
-0.515292,-0.223100
0.295172,-0.151004
0.361853,-0.173826
0.813416,0.324395
0.404114,0.111843
0.457071,0.133358
-0.055805,1.246250
-1.153462,0.092756
0.335267,0.488575
0.152605,-0.104451
0.528929,0.137390
0.129359,-0.352413
0.233121,-0.122251
0.191899,-0.305624
-0.510840,-0.336320
0.396169,0.147365
0.057155,-0.324304
-0.435006,-0.583076
0.776124,0.091259
-0.051702,-0.651534
0.452542,0.078167
0.187685,-0.567809
0.271168,0.022419
0.082986,0.317248
0.195903,-0.323057
-0.232186,0.990637
-0.001735,-0.045054
-0.247687,-0.684103
-1.160366,-0.049028
0.301725,0.364007
0.080825,-0.140137
0.150724,-0.257076
0.294330,0.112642
0.157379,-0.301150
0.452939,0.333980
-0.001541,-0.103532
0.459547,-0.209678
0.412151,-0.363822
-0.434446,0.050927
0.378339,0.111768
0.277072,-0.458519
0.335612,0.159053
0.237350,0.172794
-0.147146,0.638619
-0.261728,-0.342757
-0.606058,0.027570
0.212914,-0.154440
0.571293,-0.147141
0.263662,-0.048195
0.316506,0.249107
0.199482,-0.107422
0.783755,0.201957
-0.055984,-0.283531
0.430488,0.423537
0.183166,0.050015
-0.522271,-0.099588
-0.460476,-0.275306
-0.328720,-0.080998
0.425404,-0.227665
0.242149,0.085553
0.518795,-0.016843
-0.644519,-0.579040
0.290394,-0.111129
-0.277369,0.761527
0.515993,-0.306861
0.263270,0.166904
-0.050153,-0.407157
0.865850,-0.427939
-0.082466,0.068751
0.352933,-0.267635
-0.364903,-0.366987
0.279603,0.460261
0.285265,-0.150283
-0.174675,0.603078
0.303725,0.161860
0.189796,0.031575
0.080991,0.422933
-0.296001,-0.252915
0.419112,0.269764
-0.225295,-0.217600
-0.281528,-0.498933
-0.324670,-0.437693
-0.275424,0.163747
0.548966,0.028296
0.185240,0.275811
0.079951,-0.044094
0.248818,-0.027856
-0.466456,-0.046894
-0.608036,-0.083806
-0.093550,-0.257237
0.628694,0.748280
-0.187292,0.380068
0.501742,-0.206686
0.179717,-0.035950
0.451511,0.269574
0.294967,-0.307040
0.768348,-0.431780
-0.690056,0.504238
0.522117,-0.028964
-0.985828,0.523739
-0.065267,0.211859
0.459205,-0.087650
0.620205,-0.222976
0.722997,-0.177999
-0.386993,0.108043
-0.440156,0.122645
-0.284310,-0.256807
-0.368755,-0.401528
-0.021830,0.345726
0.333749,0.109268
0.101692,-0.409318
-0.267969,-0.076591
-0.339445,-0.345402
-0.299176,0.104063
0.905461,0.355162
-0.637715,-0.172437
0.134390,-0.060557
-0.337190,0.531354
0.849848,-0.214646
-0.398287,0.734604
0.223443,-0.042279
-0.757009,-0.295176
0.201620,-0.173549
-0.507837,0.037236
-0.318619,0.240483
-0.292914,0.376237
-0.939456,0.266281
0.722220,-0.235802
-0.026184,-0.500637
-0.601045,-0.740326
-0.370517,-0.258041
0.373158,-0.118394
-0.407476,0.123304
0.875635,-0.034481
0.253980,-0.751572
-0.158693,-0.229220
-0.645415,-0.722084
0.236841,0.056716
-0.109836,0.963862
0.151592,0.562561
0.566022,-0.424223
0.331389,0.212826
-0.423834,0.234250
0.483226,-0.016016
-0.180989,0.483212
-0.036480,0.438155
-0.218215,0.686257
0.014363,0.430702
-0.180532,0.485187
0.107355,0.462377
-0.428039,0.651622
-0.110129,0.513049
-0.053357,0.541826
-0.304655,0.647193
-0.210070,0.394682
-0.079383,-0.508724
0.462610,0.278481
-0.076510,-1.159988
0.004139,0.200063
-0.542077,0.682179
-0.029657,0.024356
-0.497323,0.574959
-0.760433,-0.350600
-0.149371,-0.160892
-0.372206,0.315668
0.171403,0.111082
0.104296,0.123409
-0.203331,0.013200
-0.356805,0.018884
0.048413,-0.032300
0.126098,-0.572064
-0.316457,0.232363
-0.507754,0.330866
-0.414222,-0.146534
-0.128409,0.265749
0.430212,-0.273966
0.126771,0.091054
-0.283247,-0.495826
-0.182194,-0.687386
-0.392789,-0.428187
-0.130802,-0.568479
0.288835,-0.042649
-0.514572,-0.309354
-0.160674,-0.477244
-0.572568,-0.351614
0.029174,0.296039
-0.126131,-0.098908
-0.315924,0.262641
0.579503,0.541308
-0.635549,0.120718
-1.096634,0.270819
-0.520027,-0.158787
0.282123,-0.293028
-0.275064,0.569300
-0.372908,-0.237460
0.737907,-0.512169
0.679130,0.573042
-0.670377,-0.325104
-0.888716,-0.294826
-0.284375,0.145068
0.050733,-0.537201
0.773761,-0.168017
-0.995166,0.297995
-1.182568,0.072091
-0.793748,0.339836
0.072249,-0.567125
-0.369460,0.396679
0.582153,-0.083015
-0.338563,-1.001851
-0.532916,0.125811
0.013376,0.608238
-0.030534,0.109876
-0.965532,-0.454949
-0.524730,0.102129
-0.450787,0.290090
0.206363,0.522589
0.265760,-0.016676
0.698135,0.152773
-0.301219,0.003167
-0.267253,-0.355339
0.167739,-0.474224
-0.071399,0.282673
0.313158,0.580322
-0.416327,-0.512639
0.252015,0.016050
0.011460,-0.230120
0.083052,-0.285324
-0.248924,-0.315722
-0.520746,-0.028898
0.112834,0.039221
-0.355203,-0.067124
0.117723,-0.550129
-0.422116,-0.344169
-0.181754,-0.178990
0.233379,0.348804
-0.168401,-0.086670
-0.365518,-0.492252
-0.386880,0.575944
0.459094,0.433190
-0.238475,0.379506
-0.265037,-0.311411
-0.414043,0.063028
0.238951,0.453850
0.261181,-0.384487
-0.188802,0.180141
0.022343,-0.306698
-0.122684,-0.632987
0.307551,0.653055
-0.294580,-0.004253
0.149269,0.010690
0.543529,-0.059318
0.314005,0.195774
-0.397528,-0.433416
-0.359826,-0.112894
0.128722,0.028082
-0.353932,0.099506
0.117996,0.047909
-0.433591,-0.286186
-0.012031,-0.163360
0.498355,0.196037
0.398638,0.085782
-0.073843,0.657233
-0.658583,0.402163
0.095147,0.308706
-0.957088,0.179818
0.880328,0.269102
-0.139532,-0.138105
0.453417,0.086352
0.240038,0.752099
-0.667933,-0.494200
-0.091247,-0.036724
0.495625,-0.372537
-0.480306,0.475348
-0.084650,0.287204
0.034769,0.005226
-0.423291,0.660732
0.471483,0.194794
0.593450,0.242655
0.507400,0.533416
0.176349,0.414318
0.168671,0.459691
0.136955,-0.243145
-0.700040,0.100067
0.744657,0.086401
-0.124433,0.422234
0.054721,0.219023
-0.373956,0.205440
0.071325,0.320052
-0.559884,0.001471
0.149496,0.156714
-0.307054,-0.365623
0.331212,-0.274748
0.050992,-0.550630
0.175498,0.585298
-0.641826,-0.300605
0.090955,-0.101234
0.756433,-0.477383
0.037123,-0.188975
0.392450,-0.511068
-0.146134,0.205737
0.148136,-0.393334
0.439010,-0.264684
-0.219090,0.073661
0.301846,0.196653
0.174515,-0.135025
-0.779304,0.116167
-0.276124,0.140102
-0.061758,0.626575
0.125387,0.069535
0.173805,0.049749
0.223214,0.496375
0.256009,0.315310
-0.108276,0.073807
0.306876,0.103002
-0.827192,0.415560
0.186633,0.137819
-0.168291,-0.286437
0.123288,0.048986
0.704507,-0.216398
-0.408309,-0.220503
0.654030,-0.271842
-0.241983,-0.392779
0.018128,-0.847446
0.239105,-0.002549
0.096268,0.015929
-0.165965,0.123748
-0.614305,0.003937
-0.010837,-0.446652
-0.041092,-0.308230
0.556002,0.257818
0.126244,0.218173
0.392600,0.140464
-0.055911,0.051784
0.007916,-0.528907
0.490357,-0.135336
-0.389673,-0.106820
0.010331,0.237120
-0.041907,-0.428592
-0.074213,0.397455
0.249041,0.599975
0.025588,0.089493
-0.817873,-0.107731
-0.190229,-0.275176
-0.215022,0.015232
0.087389,0.187355
-0.102183,0.438480
0.097342,0.560139
-0.484037,0.332859
-0.474648,0.349531
0.166059,0.541388
0.347946,0.127449
-0.173097,0.074230
-0.285646,0.233168
-0.116235,0.629522
0.180526,0.345297
-0.421890,-0.228115
-0.514634,-0.267899
-0.508510,0.202974
0.251888,-0.868215
-0.218346,-0.214353
-0.995461,0.936910
-0.795383,0.237374
-0.095688,-0.079220
-0.070040,0.152256
0.170471,0.483071
-0.648698,-0.585832
-0.991900,0.313802
-0.427987,0.519039
-0.331312,0.468380
-0.316478,0.021122
-0.208923,-0.347603
-0.454771,-0.511211
0.234994,0.005022
-0.001986,-0.253357
-0.494367,0.329686
0.094921,-0.801516
-0.314387,0.055233
0.288815,0.031097
0.439394,-0.370739
0.326628,-0.880276
0.217765,-0.075348
0.265416,-1.202260
0.605544,0.061597
0.612772,-0.989440
0.287200,0.014471
-1.082321,0.381773
1.309007,-0.264188
0.527602,-0.310177
0.478878,0.108433
-0.204351,0.518927
-0.349107,0.209115
-0.220208,0.875712
-0.369813,0.853123
-0.167049,0.757967
-0.023573,0.669413
0.178069,0.456444
0.287348,-0.654949
0.054044,0.381970
0.268054,0.840207
0.144323,0.214200
-0.836199,0.886672
0.037098,0.129642
-0.064564,0.035496
